ORDER_ID,SKU,PRODUCT_NAME,CATEGORY,CUSTOMER_EMAIL,PRICE,QUANTITY,ORDER_DATE,CHANNEL,YEAR,WEEK
SH022028,ELEC-1474,Monitor,ELEC,asmith@example.net,19.70,2,2024-07-31,shopify,2024,31
SH022029,FOOD-6809,Tea,FOOD,barbara95@example.com,266.03,3,2024-09-04,shopify,2024,36
SH022030,AUTO-5659,Air Freshener,AUTO,victoria69@example.net,112.39,3,2024-01-22,shopify,2024,3
SH022031,TOYS-5635,Board Game,TOYS,johnsonheather@example.net,109.06,3,2024-03-21,shopify,2024,12
SH022032,BEAU-8901,Perfume,BEAU,jordanjohnson@example.org,137.79,3,2024-06-12,shopify,2024,24
SH022033,ELEC-7076,Smartphone,ELEC,joseph76@example.com,242.99,3,2024-05-27,shopify,2024,21
SH022034,FOOD-5515,Snacks,FOOD,kperez@example.org,82.29,1,2024-01-31,shopify,2024,5
SH022035,BEAU-4747,Perfume,BEAU,rebecca69@example.net,225.14,1,2024-12-10,shopify,2024,50
SH022036,ELEC-3601,Monitor,ELEC,sandrabrennan@example.org,158.36,1,2024-03-25,shopify,2024,13
SH022037,HOME-5703,Lamp,HOME,rachelrobinson@example.org,244.83,1,2024-05-02,shopify,2024,18
SH022038,TOYS-8840,Puzzle,TOYS,dylanmorgan@example.com,277.98,1,2024-05-19,shopify,2024,20
SH022039,FASH-4865,Jeans,FASH,wilsonchristopher@example.org,218.51,2,2024-08-07,shopify,2024,31
SH022040,FASH-7972,Dress,FASH,earlcampbell@example.com,62.89,3,2024-05-02,shopify,2024,18
SH022041,HOME-7516,Pillow,HOME,sharon82@example.org,232.32,1,2024-01-11,shopify,2024,2
SH022042,ELEC-2527,Headphones,ELEC,probinson@example.com,109.47,1,2024-04-07,shopify,2024,14
SH022043,HOME-2204,Pillow,HOME,joy26@example.org,143.10,3,2024-09-16,shopify,2024,37
SH022044,TOYS-3885,Puzzle,TOYS,vreynolds@example.com,30.09,3,2024-05-05,shopify,2024,18
SH022045,AUTO-2869,Car Charger,AUTO,cherylrush@example.net,263.74,2,2024-05-22,shopify,2024,21
SH022046,ELEC-5196,Smartphone,ELEC,adriana65@example.net,51.44,2,2024-02-07,shopify,2024,6
SH022047,SPRT-1158,Tennis Racket,SPRT,kvega@example.org,150.20,3,2024-10-22,shopify,2024,43
SH022048,ELEC-4064,Monitor,ELEC,brenda20@example.org,129.41,1,2024-08-16,shopify,2024,33
SH022049,BEAU-8604,Face Mask,BEAU,gomezjames@example.net,92.30,2,2024-05-14,shopify,2024,19
SH022050,ELEC-1819,Monitor,ELEC,gabriellehernandez@example.com,265.07,3,2024-10-14,shopify,2024,41
SH022051,FOOD-9532,Coffee Beans,FOOD,jenniferconner@example.com,239.02,3,2024-03-06,shopify,2024,9
SH022052,AUTO-1944,Air Freshener,AUTO,bramos@example.net,46.27,2,2024-06-06,shopify,2024,22
SH022053,TOYS-3311,Board Game,TOYS,imclaughlin@example.org,108.83,1,2024-09-26,shopify,2024,39
SH022054,FOOD-8556,Snacks,FOOD,nathanielmcclure@example.com,215.43,1,2024-02-20,shopify,2024,8
SH022055,BEAU-5094,Shampoo,BEAU,jonathanmcdonald@example.org,118.52,2,2024-09-23,shopify,2024,38
SH022056,HOME-7024,Lamp,HOME,courtney15@example.net,147.10,1,2024-07-19,shopify,2024,29
SH022057,ELEC-7211,Tablet,ELEC,terri05@example.net,291.73,1,2024-06-21,shopify,2024,25
SH022058,HOME-4372,Chair,HOME,zwise@example.net,111.99,1,2024-11-14,shopify,2024,46
SH022059,FOOD-7434,Tea,FOOD,patrickmorgan@example.net,22.64,1,2024-04-05,shopify,2024,14
SH022060,BEAU-3038,Face Mask,BEAU,spencealex@example.net,97.87,3,2024-07-30,shopify,2024,30
SH022061,FASH-2541,Jacket,FASH,cherylcook@example.org,97.64,2,2024-08-16,shopify,2024,33
SH022062,FASH-4258,Sneakers,FASH,iallen@example.com,181.57,1,2024-09-22,shopify,2024,38
SH022063,HOME-5752,Curtains,HOME,hhanson@example.net,53.40,2,2024-10-11,shopify,2024,41
SH022064,HOME-3372,Pillow,HOME,ledwards@example.net,76.33,2,2024-11-17,shopify,2024,46
SH022065,FOOD-4942,Protein Bar,FOOD,johnsonbailey@example.org,297.33,1,2024-02-02,shopify,2024,5
SH022066,TOYS-4359,Action Figure,TOYS,downslisa@example.com,94.28,1,2024-03-09,shopify,2024,10
SH022067,BEAU-3011,Moisturizer,BEAU,anthony22@example.net,108.41,3,2024-10-25,shopify,2024,43
SH022068,FOOD-6333,Coffee Beans,FOOD,bodonnell@example.org,189.37,3,2024-08-17,shopify,2024,33
SH022069,FOOD-5951,Tea,FOOD,bennettemily@example.net,35.28,3,2024-07-31,shopify,2024,31
SH022070,FASH-4924,Dress,FASH,heathercook@example.org,38.71,3,2024-01-29,shopify,2024,5
SH022071,HOME-6629,Table,HOME,butlertodd@example.com,75.52,2,2024-02-16,shopify,2024,7
SH022072,HOME-6765,Chair,HOME,matthewjones@example.net,157.05,2,2024-08-07,shopify,2024,31
SH022073,TOYS-6806,Board Game,TOYS,jasonshort@example.com,259.64,1,2024-10-30,shopify,2024,43
SH022074,SPRT-6089,Running Shoes,SPRT,robert52@example.com,26.72,2,2024-05-07,shopify,2024,18
SH022075,FOOD-7262,Tea,FOOD,vespinoza@example.net,94.58,1,2024-04-11,shopify,2024,15
SH022076,SPRT-7949,Dumbbell,SPRT,sharon48@example.com,172.67,1,2024-02-02,shopify,2024,5
SH022077,HOME-3207,Table,HOME,scottparker@example.net,142.08,3,2024-10-19,shopify,2024,42
SH022078,ELEC-1655,Headphones,ELEC,richard90@example.com,196.39,1,2024-11-10,shopify,2024,45
SH022079,FOOD-4191,Tea,FOOD,kevinthompson@example.com,78.87,3,2024-10-07,shopify,2024,40
SH022080,FASH-5505,Dress,FASH,millerbrandy@example.com,122.25,1,2024-08-20,shopify,2024,34
SH022081,HOME-3613,Pillow,HOME,aprilbrown@example.org,89.90,3,2024-09-18,shopify,2024,38
SH022082,AUTO-5433,Cleaner,AUTO,ggreen@example.org,16.04,3,2024-08-01,shopify,2024,31
SH022083,SPRT-8515,Yoga Mat,SPRT,christinanelson@example.org,93.02,2,2024-12-07,shopify,2024,49
SH022084,BEAU-2206,Moisturizer,BEAU,ncruz@example.com,296.28,2,2024-08-31,shopify,2024,35
SH022085,FOOD-1204,Protein Bar,FOOD,everettrichard@example.net,168.89,1,2024-03-08,shopify,2024,10
SH022086,SPRT-3790,Yoga Mat,SPRT,ihoward@example.net,18.46,3,2024-04-20,shopify,2024,16
SH022087,SPRT-5375,Running Shoes,SPRT,williammorris@example.com,222.25,2,2024-02-17,shopify,2024,7
SH022088,BEAU-3133,Perfume,BEAU,ebrown@example.org,247.90,2,2024-04-03,shopify,2024,14
SH022089,FOOD-4205,Snacks,FOOD,william50@example.com,193.47,2,2024-08-26,shopify,2024,34
SH022090,FOOD-5234,Tea,FOOD,brian79@example.org,82.45,2,2024-12-27,shopify,2024,52
SH022091,TOYS-1413,RC Car,TOYS,ashley90@example.org,83.14,1,2024-12-29,shopify,2024,52
SH022092,FOOD-2760,Tea,FOOD,kjohnson@example.net,142.41,1,2024-01-18,shopify,2024,3
SH022093,FASH-9305,Jacket,FASH,edwardpeterson@example.org,191.16,3,2024-02-22,shopify,2024,8
SH022094,TOYS-7111,Puzzle,TOYS,jjackson@example.com,74.85,2,2024-11-07,shopify,2024,45
SH022095,SPRT-4085,Tennis Racket,SPRT,woodarderica@example.org,251.29,3,2024-06-22,shopify,2024,25
SH022096,AUTO-6614,Air Freshener,AUTO,smithmike@example.net,22.23,2,2024-07-02,shopify,2024,26
SH022097,BEAU-5540,Perfume,BEAU,coxerin@example.com,91.21,2,2024-07-13,shopify,2024,28
SH022098,FASH-2103,Sneakers,FASH,sherry95@example.org,59.44,2,2024-10-04,shopify,2024,40
SH022099,HOME-2821,Table,HOME,joshua90@example.net,205.05,2,2024-01-24,shopify,2024,3
SH022100,AUTO-8966,Car Charger,AUTO,alvindean@example.com,151.13,3,2024-05-26,shopify,2024,21
SH022101,TOYS-4319,RC Car,TOYS,tuckernicole@example.org,112.95,1,2024-11-09,shopify,2024,45
SH022102,FASH-4269,Jeans,FASH,bradleyrichard@example.org,222.92,3,2024-09-11,shopify,2024,37
SH022103,BEAU-3522,Face Mask,BEAU,christian58@example.org,69.27,2,2024-12-27,shopify,2024,52
SH022104,HOME-1190,Pillow,HOME,bellison@example.org,191.66,2,2024-10-10,shopify,2024,41
SH022105,BEAU-5258,Shampoo,BEAU,bowmansteven@example.org,100.04,2,2024-11-20,shopify,2024,47
SH022106,HOME-3320,Lamp,HOME,wrightchristopher@example.org,270.46,3,2024-05-23,shopify,2024,20
SH022107,TOYS-8931,RC Car,TOYS,barneschristopher@example.org,70.83,2,2024-03-02,shopify,2024,9
SH022108,SPRT-8411,Yoga Mat,SPRT,cmarshall@example.net,183.70,2,2024-06-03,shopify,2024,22
SH022109,FASH-4722,Dress,FASH,parkerpaul@example.net,111.70,3,2024-12-28,shopify,2024,53
SH022110,HOME-3996,Pillow,HOME,grantdavid@example.org,55.60,3,2024-10-29,shopify,2024,43
SH022111,BEAU-8530,Moisturizer,BEAU,paul99@example.net,44.15,3,2024-12-06,shopify,2024,49
SH022112,SPRT-8363,Dumbbell,SPRT,francisco83@example.net,47.49,2,2024-02-03,shopify,2024,5
SH022113,SPRT-7855,Tennis Racket,SPRT,carolinenelson@example.org,178.34,2,2024-04-28,shopify,2024,17
SH022114,BEAU-7133,Shampoo,BEAU,alex82@example.com,18.31,3,2024-05-14,shopify,2024,19
SH022115,AUTO-5463,Air Freshener,AUTO,dfoster@example.net,95.02,3,2024-02-13,shopify,2024,7
SH022116,HOME-2292,Pillow,HOME,stephenespinoza@example.net,77.66,3,2024-12-20,shopify,2024,51
SH022117,SPRT-9698,Running Shoes,SPRT,erika20@example.net,69.42,2,2024-11-16,shopify,2024,46
SH022118,FOOD-7065,Protein Bar,FOOD,heathermorgan@example.net,165.37,1,2024-08-19,shopify,2024,34
SH022119,FASH-4067,Sneakers,FASH,rmendez@example.com,263.37,3,2024-05-25,shopify,2024,21
SH022120,AUTO-6685,Phone Mount,AUTO,jesse44@example.org,88.94,3,2024-05-09,shopify,2024,19
SH022121,ELEC-1277,Monitor,ELEC,martinbarton@example.net,272.67,2,2024-10-16,shopify,2024,42
SH022122,FASH-3176,T-Shirt,FASH,tschwartz@example.net,270.04,3,2024-05-27,shopify,2024,21
SH022123,SPRT-5216,Dumbbell,SPRT,ushaffer@example.com,167.75,2,2024-10-11,shopify,2024,41
SH022124,BEAU-6868,Moisturizer,BEAU,jose20@example.net,270.42,3,2024-02-18,shopify,2024,7
SH022125,ELEC-3824,Tablet,ELEC,victoria80@example.net,294.75,1,2024-03-07,shopify,2024,10
SH022126,AUTO-4948,Phone Mount,AUTO,joelara@example.net,103.15,3,2024-09-25,shopify,2024,39
SH022127,FOOD-2587,Tea,FOOD,melissawest@example.com,157.26,1,2024-10-27,shopify,2024,43
SH022128,FASH-6307,Sneakers,FASH,gfrazier@example.com,277.07,2,2024-12-17,shopify,2024,50
SH022129,FOOD-1897,Coffee Beans,FOOD,hudsonshawn@example.net,150.93,1,2024-12-06,shopify,2024,49
SH022130,SPRT-8923,Yoga Mat,SPRT,foxrobert@example.com,94.99,3,2024-05-10,shopify,2024,19
SH022131,AUTO-7674,Phone Mount,AUTO,cobbjustin@example.org,105.42,1,2024-06-23,shopify,2024,26
SH022132,AUTO-3453,Cleaner,AUTO,kingkyle@example.org,229.53,1,2024-10-26,shopify,2024,44
SH022133,BEAU-3637,Face Mask,BEAU,whitedavid@example.com,275.26,3,2024-06-12,shopify,2024,24
SH022134,FASH-2192,Jeans,FASH,johnsonjohn@example.com,231.78,3,2024-02-25,shopify,2024,8
SH022135,SPRT-1285,Yoga Mat,SPRT,vbarker@example.com,66.79,3,2024-05-10,shopify,2024,19
SH022136,BEAU-5409,Shampoo,BEAU,angelatran@example.net,240.93,3,2024-04-02,shopify,2024,13
SH022137,HOME-6564,Pillow,HOME,derickson@example.com,285.33,3,2024-12-10,shopify,2024,49
SH022138,HOME-1782,Pillow,HOME,stephaniegarrett@example.net,82.98,2,2024-01-15,shopify,2024,2
SH022139,SPRT-1738,Running Shoes,SPRT,joanhall@example.com,231.95,1,2024-05-14,shopify,2024,19
SH022140,FOOD-3212,Protein Bar,FOOD,cthomas@example.com,47.43,3,2024-10-30,shopify,2024,44
SH022141,SPRT-1301,Running Shoes,SPRT,rowens@example.org,202.85,2,2024-08-01,shopify,2024,31
SH022142,FOOD-6366,Coffee Beans,FOOD,noah99@example.org,74.18,2,2024-01-31,shopify,2024,5
SH022143,BEAU-8273,Perfume,BEAU,rebecca80@example.org,220.20,1,2024-09-30,shopify,2024,39
SH022144,FASH-1740,Sneakers,FASH,jjacobson@example.net,19.23,1,2024-03-29,shopify,2024,13
SH022145,AUTO-4112,Cleaner,AUTO,michael91@example.org,137.62,2,2024-11-21,shopify,2024,47
SH022146,BEAU-1990,Shampoo,BEAU,rachelball@example.com,197.86,3,2024-04-15,shopify,2024,16
SH022147,ELEC-5628,Smartphone,ELEC,brownryan@example.net,172.33,1,2024-07-30,shopify,2024,30
SH022148,FOOD-9728,Snacks,FOOD,carlosarias@example.com,26.17,1,2024-06-27,shopify,2024,26
SH022149,ELEC-7919,Smartphone,ELEC,turnerdylan@example.net,181.62,1,2024-11-06,shopify,2024,44
SH022150,AUTO-8907,Car Charger,AUTO,kevinho@example.net,128.35,3,2024-01-12,shopify,2024,2
SH022151,FASH-1971,Jeans,FASH,fsmith@example.com,209.57,1,2024-01-04,shopify,2024,1
SH022152,FOOD-7062,Protein Bar,FOOD,donna16@example.net,16.66,3,2024-12-21,shopify,2024,51
SH022153,HOME-6178,Pillow,HOME,ofletcher@example.org,132.43,2,2024-07-30,shopify,2024,30
SH022154,HOME-6058,Curtains,HOME,stephanie56@example.org,203.95,1,2024-03-06,shopify,2024,9
SH022155,BEAU-2241,Moisturizer,BEAU,joanna59@example.net,153.52,1,2024-03-22,shopify,2024,12
SH022156,TOYS-8000,Board Game,TOYS,nicoleestes@example.com,189.56,1,2024-04-30,shopify,2024,17
SH022157,ELEC-6245,Tablet,ELEC,douglasfelicia@example.net,138.60,2,2024-09-08,shopify,2024,36
SH022158,AUTO-5749,Car Charger,AUTO,lawsondaniel@example.org,80.66,2,2024-11-10,shopify,2024,46
SH022159,AUTO-2483,Air Freshener,AUTO,bscott@example.net,58.65,3,2024-06-12,shopify,2024,23
SH022160,AUTO-8306,Air Freshener,AUTO,vrobertson@example.com,114.81,2,2024-03-19,shopify,2024,12
SH022161,SPRT-5836,Running Shoes,SPRT,jacksonlinda@example.net,85.72,1,2024-08-31,shopify,2024,35
SH022162,FOOD-2557,Tea,FOOD,randallwu@example.org,85.54,3,2024-04-24,shopify,2024,16
SH022163,FOOD-6929,Protein Bar,FOOD,kmyers@example.com,21.15,2,2024-05-14,shopify,2024,19
SH022164,FOOD-9463,Protein Bar,FOOD,donna39@example.com,211.87,2,2024-01-10,shopify,2024,2
SH022165,FOOD-8331,Tea,FOOD,ubray@example.com,123.72,2,2024-10-24,shopify,2024,43
SH022166,HOME-4694,Chair,HOME,michael22@example.com,63.81,2,2024-06-30,shopify,2024,26
SH022167,SPRT-5152,Running Shoes,SPRT,kurt11@example.com,115.52,3,2024-03-21,shopify,2024,12
SH022168,ELEC-6887,Tablet,ELEC,rhorn@example.net,114.10,1,2024-01-06,shopify,2024,1
SH022169,BEAU-4067,Perfume,BEAU,jonesbenjamin@example.org,159.05,3,2024-01-20,shopify,2024,4
SH022170,FASH-7582,Jacket,FASH,markbrown@example.org,39.40,2,2024-03-07,shopify,2024,10
SH022171,BEAU-9971,Shampoo,BEAU,rachaeltorres@example.net,236.51,2,2024-01-22,shopify,2024,4
SH022172,TOYS-4946,Puzzle,TOYS,rfisher@example.org,114.82,1,2024-11-21,shopify,2024,46
SH022173,FASH-4814,Sneakers,FASH,chendana@example.com,155.22,3,2024-12-28,shopify,2024,52
SH022174,HOME-4581,Lamp,HOME,richard77@example.com,248.76,3,2024-06-02,shopify,2024,22
SH022175,FOOD-4356,Coffee Beans,FOOD,jacobanderson@example.net,284.83,1,2024-02-26,shopify,2024,9
SH022176,HOME-8297,Lamp,HOME,rachaeltaylor@example.net,58.92,3,2024-04-25,shopify,2024,17
SH022177,ELEC-4675,Monitor,ELEC,chapmanjohn@example.net,52.25,1,2024-07-31,shopify,2024,31
SH022178,AUTO-2098,Phone Mount,AUTO,nixonmargaret@example.org,203.71,1,2024-03-07,shopify,2024,9
SH022179,AUTO-6537,Phone Mount,AUTO,torressandra@example.org,179.86,2,2024-01-05,shopify,2024,1
SH022180,ELEC-3284,Smartphone,ELEC,nbrooks@example.org,224.39,1,2024-11-28,shopify,2024,48
SH022181,FOOD-2345,Coffee Beans,FOOD,mariahgarcia@example.net,56.85,3,2024-03-02,shopify,2024,9
SH022182,BEAU-9597,Moisturizer,BEAU,jessica44@example.org,298.78,1,2024-12-26,shopify,2024,51
SH022183,BEAU-4403,Face Mask,BEAU,hhernandez@example.net,243.85,2,2024-02-16,shopify,2024,7
SH022184,SPRT-2999,Running Shoes,SPRT,hogantodd@example.org,172.42,1,2024-04-15,shopify,2024,16
SH022185,FOOD-9282,Snacks,FOOD,robinsonryan@example.net,31.69,2,2024-10-05,shopify,2024,40
SH022186,FASH-9518,Sneakers,FASH,stephen69@example.org,103.66,3,2024-12-21,shopify,2024,51
SH022187,SPRT-1950,Dumbbell,SPRT,litracy@example.com,255.91,1,2024-07-08,shopify,2024,27
SH022188,SPRT-7361,Running Shoes,SPRT,bcardenas@example.org,221.04,3,2024-05-12,shopify,2024,19
SH022189,SPRT-7231,Tennis Racket,SPRT,greenwayne@example.net,152.75,1,2024-09-29,shopify,2024,40
SH022190,SPRT-2366,Tennis Racket,SPRT,ashleyregina@example.org,236.43,1,2024-04-10,shopify,2024,14
SH022191,AUTO-5652,Phone Mount,AUTO,william23@example.org,246.02,2,2024-07-29,shopify,2024,30
SH022192,FOOD-5949,Tea,FOOD,dakotajohnson@example.net,115.52,3,2024-01-15,shopify,2024,2
SH022193,FASH-4064,Jeans,FASH,scottsnyder@example.org,265.33,1,2024-12-26,shopify,2024,52
SH022194,ELEC-9405,Headphones,ELEC,derek06@example.org,248.44,3,2024-05-07,shopify,2024,18
SH022195,SPRT-5400,Tennis Racket,SPRT,andrewsanchez@example.org,74.43,1,2024-04-10,shopify,2024,14
SH022196,FOOD-6501,Protein Bar,FOOD,davidgraham@example.net,171.40,1,2024-02-16,shopify,2024,7
SH022197,AUTO-2819,Phone Mount,AUTO,kathleen93@example.net,276.41,1,2024-01-25,shopify,2024,4
SH022198,FASH-8966,Sneakers,FASH,jamescarroll@example.com,182.47,2,2024-04-16,shopify,2024,15
SH022199,AUTO-7430,Cleaner,AUTO,audrey21@example.net,198.69,1,2024-08-23,shopify,2024,34
SH022200,FASH-5819,T-Shirt,FASH,bduncan@example.com,95.82,2,2024-12-10,shopify,2024,49
SH022201,HOME-5514,Lamp,HOME,oliviajones@example.org,99.23,3,2024-03-23,shopify,2024,13
SH022202,FASH-3219,T-Shirt,FASH,moranjohn@example.net,224.86,3,2024-06-18,shopify,2024,24
SH022203,FOOD-4658,Coffee Beans,FOOD,reginald07@example.org,183.55,2,2024-10-22,shopify,2024,42
SH022204,HOME-2579,Table,HOME,robert37@example.com,239.86,3,2024-11-03,shopify,2024,44
SH022205,TOYS-2007,Board Game,TOYS,montgomeryjanet@example.net,247.49,2,2024-10-07,shopify,2024,40
SH022206,BEAU-7124,Shampoo,BEAU,robertedwards@example.org,65.45,3,2024-06-21,shopify,2024,25
SH022207,HOME-3025,Curtains,HOME,thomas67@example.com,118.09,1,2024-03-22,shopify,2024,12
SH022208,HOME-4823,Lamp,HOME,natalieromero@example.net,15.52,2,2024-11-08,shopify,2024,45
SH022209,TOYS-6455,Board Game,TOYS,graygeorge@example.net,184.93,3,2024-08-02,shopify,2024,31
SH022210,SPRT-4674,Tennis Racket,SPRT,jessica74@example.net,77.62,2,2024-10-30,shopify,2024,44
SH022211,FOOD-9101,Tea,FOOD,qrandolph@example.net,116.33,3,2024-10-03,shopify,2024,39
SH022212,HOME-7822,Curtains,HOME,simmonsrebecca@example.net,37.52,3,2024-06-11,shopify,2024,23
SH022213,TOYS-9146,RC Car,TOYS,gillespiejohn@example.com,215.78,2,2024-11-11,shopify,2024,46
SH022214,BEAU-8024,Shampoo,BEAU,holtjennifer@example.net,228.14,3,2024-10-14,shopify,2024,42
SH022215,FASH-4489,Sneakers,FASH,lindseygallegos@example.com,232.91,1,2024-07-24,shopify,2024,29
SH022216,FOOD-8079,Snacks,FOOD,chunter@example.com,271.12,1,2024-12-31,shopify,2024,53
SH022217,FASH-2521,Sneakers,FASH,scooper@example.net,15.13,3,2024-08-18,shopify,2024,34
SH022218,FOOD-9516,Coffee Beans,FOOD,ramoswesley@example.net,228.39,3,2024-05-23,shopify,2024,21
SH022219,ELEC-8822,Laptop,ELEC,dburton@example.org,262.93,3,2024-05-06,shopify,2024,18
SH022220,AUTO-4589,Phone Mount,AUTO,linda76@example.net,288.25,2,2024-11-09,shopify,2024,45
SH022221,FASH-5778,Jacket,FASH,cprice@example.org,229.31,3,2024-02-17,shopify,2024,8
SH022222,BEAU-8321,Shampoo,BEAU,belljames@example.org,243.78,1,2024-06-20,shopify,2024,25
SH022223,HOME-3543,Curtains,HOME,hudsonmichael@example.net,137.96,2,2024-01-08,shopify,2024,1
SH022224,SPRT-8979,Running Shoes,SPRT,mcunningham@example.org,143.84,3,2024-10-27,shopify,2024,43
SH022225,AUTO-5420,Phone Mount,AUTO,miranda55@example.org,83.53,3,2024-03-29,shopify,2024,13
SH022226,BEAU-6839,Perfume,BEAU,rodriguezmichelle@example.net,250.28,2,2024-05-09,shopify,2024,19
SH022227,BEAU-8387,Moisturizer,BEAU,ortizchristina@example.org,32.89,2,2024-11-21,shopify,2024,47
SH022228,ELEC-8441,Headphones,ELEC,ifarrell@example.org,192.79,1,2024-09-21,shopify,2024,39
SH022229,HOME-6829,Table,HOME,djones@example.net,161.19,2,2024-01-22,shopify,2024,4
SH022230,TOYS-2057,Action Figure,TOYS,alexandrasmith@example.org,294.56,2,2024-01-23,shopify,2024,3
SH022231,FASH-9683,Jeans,FASH,danielhenson@example.com,147.53,2,2024-11-23,shopify,2024,47
SH022232,HOME-5469,Curtains,HOME,shanewilkerson@example.net,139.45,1,2024-11-20,shopify,2024,46
SH022233,AUTO-6023,Air Freshener,AUTO,jasminecarroll@example.com,158.81,2,2024-01-06,shopify,2024,2
SH022234,TOYS-1816,RC Car,TOYS,sosagregory@example.net,46.30,3,2024-10-04,shopify,2024,40
SH022235,FASH-4954,Jacket,FASH,megan06@example.com,84.47,3,2024-11-09,shopify,2024,45
SH022236,HOME-1820,Pillow,HOME,smithbrian@example.net,215.36,3,2024-07-20,shopify,2024,29
SH022237,AUTO-7408,Cleaner,AUTO,stephaniemiller@example.net,70.41,1,2024-09-14,shopify,2024,37
SH022238,FOOD-5790,Protein Bar,FOOD,zunigakimberly@example.net,190.23,3,2024-03-25,shopify,2024,12
SH022239,SPRT-3057,Tennis Racket,SPRT,norman36@example.com,108.94,2,2024-08-17,shopify,2024,34
SH022240,BEAU-8659,Moisturizer,BEAU,wjones@example.org,291.78,1,2024-07-11,shopify,2024,28
SH022241,SPRT-8731,Tennis Racket,SPRT,lisawhitney@example.org,273.49,2,2024-03-01,shopify,2024,9
SH022242,FASH-6000,Sneakers,FASH,kellibaker@example.com,83.89,1,2024-03-20,shopify,2024,12
SH022243,FOOD-9406,Coffee Beans,FOOD,pmorton@example.org,48.66,2,2024-10-14,shopify,2024,41
SH022244,TOYS-1223,Puzzle,TOYS,jasmine38@example.com,145.81,2,2024-08-05,shopify,2024,31
SH022245,TOYS-5102,Puzzle,TOYS,mnash@example.org,36.62,2,2024-12-10,shopify,2024,49
SH022246,FASH-7026,T-Shirt,FASH,xfranklin@example.org,245.06,2,2024-03-03,shopify,2024,9
SH022247,SPRT-1203,Tennis Racket,SPRT,nancy38@example.com,163.41,3,2024-06-14,shopify,2024,24
SH022248,FASH-4240,T-Shirt,FASH,kayla82@example.org,183.64,1,2024-10-31,shopify,2024,44
SH022249,AUTO-5469,Phone Mount,AUTO,gilbertjohn@example.org,134.86,2,2024-03-27,shopify,2024,12
SH022250,ELEC-4466,Laptop,ELEC,gmack@example.net,141.36,1,2024-06-13,shopify,2024,24
SH022251,TOYS-6376,Action Figure,TOYS,heather56@example.net,267.22,3,2024-08-02,shopify,2024,31
SH022252,HOME-5439,Table,HOME,byrdshannon@example.com,249.90,1,2024-12-04,shopify,2024,49
SH022253,TOYS-7878,Action Figure,TOYS,alan59@example.net,211.07,1,2024-07-20,shopify,2024,29
SH022254,TOYS-3944,Board Game,TOYS,ashley28@example.com,210.84,1,2024-03-16,shopify,2024,12
SH022255,BEAU-2602,Shampoo,BEAU,dbell@example.com,31.17,3,2024-07-24,shopify,2024,30
SH022256,SPRT-7578,Tennis Racket,SPRT,joythomas@example.net,24.50,2,2024-08-04,shopify,2024,32
SH022257,AUTO-9796,Cleaner,AUTO,alarsen@example.net,20.03,2,2024-05-11,shopify,2024,20
SH022258,BEAU-4855,Face Mask,BEAU,samuelpeterson@example.net,175.61,2,2024-03-08,shopify,2024,10
SH022259,TOYS-8789,Action Figure,TOYS,cunninghamlauren@example.net,263.45,3,2024-12-20,shopify,2024,51
SH022260,SPRT-8938,Yoga Mat,SPRT,jholloway@example.org,108.60,2,2024-12-24,shopify,2024,52
SH022261,TOYS-3260,Puzzle,TOYS,andrea63@example.com,268.81,2,2024-05-23,shopify,2024,21
SH022262,FOOD-5960,Snacks,FOOD,dali@example.net,164.85,2,2024-05-10,shopify,2024,19
SH022263,ELEC-4680,Smartphone,ELEC,bcarter@example.org,97.11,2,2024-07-17,shopify,2024,28
SH022264,ELEC-4396,Headphones,ELEC,prodriguez@example.org,259.16,1,2024-08-04,shopify,2024,31
SH022265,FASH-2609,Jacket,FASH,btaylor@example.net,204.71,1,2024-05-04,shopify,2024,18
SH022266,SPRT-1325,Yoga Mat,SPRT,keith80@example.net,99.29,1,2024-09-23,shopify,2024,38
SH022267,BEAU-8601,Perfume,BEAU,stokeschristopher@example.com,271.85,2,2024-06-22,shopify,2024,25
SH022268,ELEC-3848,Smartphone,ELEC,barbaranicholson@example.com,221.85,2,2024-05-25,shopify,2024,21
SH022269,AUTO-2282,Air Freshener,AUTO,hodgesryan@example.com,274.65,2,2024-05-25,shopify,2024,21
SH022270,SPRT-6986,Yoga Mat,SPRT,harrisdana@example.net,38.98,3,2024-10-19,shopify,2024,43
SH022271,HOME-8335,Chair,HOME,johnpearson@example.net,240.70,1,2024-07-28,shopify,2024,30
SH022272,FOOD-3332,Coffee Beans,FOOD,lyonsethan@example.com,86.23,3,2024-10-26,shopify,2024,44
SH022273,TOYS-9784,RC Car,TOYS,shawna93@example.org,16.51,1,2024-08-04,shopify,2024,31
SH022274,SPRT-8200,Running Shoes,SPRT,martingardner@example.com,170.42,1,2024-03-03,shopify,2024,9
SH022275,AUTO-7583,Air Freshener,AUTO,ashlee67@example.net,141.74,3,2024-09-18,shopify,2024,37
SH022276,FASH-6982,Dress,FASH,laurenrobinson@example.org,180.72,3,2024-12-20,shopify,2024,51
SH022277,SPRT-2215,Dumbbell,SPRT,oharrison@example.org,232.38,3,2024-06-08,shopify,2024,23
SH022278,TOYS-1312,Board Game,TOYS,taylorsamuel@example.com,125.32,2,2024-05-22,shopify,2024,20
SH022279,TOYS-7513,Action Figure,TOYS,joseph15@example.com,15.71,2,2024-06-30,shopify,2024,26
